ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
20807.3471450454	73833.1910059724	3107	179.986953646437	0	7.05458405061698E-05	6.76329408575881E-05	7.06300778914533E-05	165.24272677658	165.225680454384	1.36935286101241	1.32839612020472	1.32839612020472
20808.4671450454	73744.079315218	3106	179.968249958115	0	7.17363170667287E-05	6.87745054465887E-05	7.18224654157261E-05	165.010317456366	164.993828859205	1.38894695708175	1.34783513292661	1.34783513292661
20809.5871450454	73654.12561746	3105	179.971818496009	0	7.29563757541313E-05	6.99452925661128E-05	7.30451841018118E-05	164.781975228307	164.764696458505	1.40971182903139	1.36766002255277	1.36766002255277
20810.7071450454	73563.3202638462	3104	179.988137451226	0	7.42081055264681E-05	7.11460785420429E-05	7.42990303958688E-05	164.5551847977	164.53848099387	1.430921953238	1.38789429591241	1.38789429591241
20811.8271450454	73471.6534455821	3103	179.973444917544	0	7.54917388892375E-05	7.23777104382842E-05	7.55848740388651E-05	164.331737810361	164.31528995042	1.45176709542781	1.40862986846606	1.40862986846606
20812.9471450455	73379.1152590165	3103	179.981013009567	0	7.68082851981642E-05	7.3641106261441E-05	7.69036584550756E-05	164.11120318752	164.095288310091	1.47389069282104	1.42977835218791	1.42977835218791
20814.0671450455	73285.6956138944	3102	179.991096304991	0	7.81584897510396E-05	7.49371308260757E-05	7.825626996962E-05	163.894029084002	163.878644562955	1.49655353997194	1.4513858928096	1.4513858928096
20815.1871450455	73191.3842724847	3101	179.992378512858	0	7.9543340801993E-05	7.62666669843966E-05	7.96436129783049E-05	163.680632878768	163.665510156941	1.51905825361653	1.47348546783931	1.47348546783931
20816.3071450455	73096.1708318841	3100	179.951120563202	0	8.09634091611995E-05	7.76306072955517E-05	8.10666007680538E-05	163.471682247763	163.456068354519	1.54247889313026	1.49615311604189	1.49615311604189
20817.9871450456	72951.6362095166	3099	179.974529272555	0	8.31631808257447E-05	7.97433358133176E-05	8.32702846014137E-05	163.164091508992	163.149198072149	1.57828805405343	1.53092446776034	1.53092446776034
20819.1071450456	72854.1211138992	3098	179.980567599536	0	8.46771029520355E-05	8.11977084469943E-05	8.4786911890735E-05	162.964115117678	162.949753341939	1.60326720753223	1.55476409623482	1.55476409623482
20820.2271450456	72755.6663250445	3097	179.991174982625	0	8.62302689252948E-05	8.26899373730752E-05	8.63427137838471E-05	162.768456516713	162.754653815315	1.62836692215657	1.57911798853275	1.57911798853275
20821.3471450457	72656.2607103561	3096	179.986686729545	0	8.78233615350486E-05	8.42211740536256E-05	8.79388683927546E-05	162.57773590895	162.564052140124	1.65358457560409	1.60404127234752	1.60404127234752
20822.4671450457	72555.8929748799	3095	179.969151832128	0	8.94579655587127E-05	8.57923962537189E-05	8.9576370418603E-05	162.391342813658	162.378205600673	1.68010148582228	1.62954286649702	1.62954286649702
20823.5871450457	72454.5516610984	3094	179.969797682772	0	9.11349314561943E-05	8.74046527586184E-05	9.12562876746757E-05	162.210071145248	162.197297743622	1.70734966741724	1.65556676720883	1.65556676720883
20824.7071450457	72352.2251176902	3093	179.991681439926	0	9.28554474060807E-05	8.90592381149707E-05	9.29799423496215E-05	162.033931887478	162.021555727874	1.73422460638398	1.68212049018141	1.68212049018141
20825.8271450458	72248.9014770796	3092	179.969929898778	0	9.46206009635158E-05	9.07572530970196E-05	9.47484533394813E-05	161.863178524915	161.851177456258	1.76255205160991	1.70936103476396	1.70936103476396
20826.9471450458	72144.5687374094	3091	179.957320879695	0	9.64313783145635E-05	9.2499636042412E-05	9.65627684291718E-05	161.698471280303	161.686451516509	1.79123714150672	1.73718065191274	1.73718065191274
20828.0671450458	72039.2146973024	3090	179.984770175251	0	9.82896543724469E-05	9.42879151856927E-05	9.84244480519197E-05	161.539000583571	161.527560503542	1.82043013868051	1.76552797526324	1.76552797526324
20829.1871450458	71932.8269088572	3089	179.980581256138	0	0.000100196232519491	9.61229564309513E-05	0.000100334360805238	161.385643173806	161.374807796824	1.8502378052348	1.79457388294088	1.79457388294088
20830.3071450459	71825.3927715848	3087	179.969652450784	0	0.000102152199365957	9.80063268665973E-05	0.000102294102817196	161.239011002536	161.228422145204	1.88084468583989	1.82428467667226	1.82428467667226
20831.4271450459	71716.8994863502	3086	179.988840247022	0	0.000104159327846814	9.9939076712637E-05	0.000104304731449954	161.098642475003	161.088676366543	1.91186414076908	1.85457978947436	1.85457978947436
20833.1071450459	71552.1450662067	3085	179.987875759188	0	0.000107267917855271	0.000102933842856896	0.00010741917935104	160.901302326596	160.892119208709	1.96038988635309	1.90136686726709	1.90136686726709
20833.6671450459	71496.6830944926	3084	179.973914090313	0	0.000108331003633361	0.000103958212295382	0.000108484211186414	160.839122011022	160.830216307873	1.97709147179543	1.91734390299756	1.91734390299755
20835.347145046	71328.6420841087	3082	179.974250576036	0	0.000111603260446165	0.000107112098938954	0.000111762410005698	160.663997936826	160.655950942569	2.02735676957412	1.96623680015153	1.96623680015153
20836.467145046	71215.2182899514	3081	179.984549569605	0	0.000113855651867625	0.000109283725722762	0.000114018861525188	160.557102665396	160.54966651356	2.06192806591198	1.99971767670999	1.99971767670999
20837.027145046	71158.0822143513	3080	179.974243786285	0	0.00011500375970812	0.000110390888314064	0.000115169028737287	160.506730255974	160.499601732948	2.07958897493963	2.01678034421085	2.01678034421085
20838.147145046	71042.9528682838	3079	179.984650139976	0	0.000117344177746677	0.000112648311050068	0.000117513629911156	160.412356261689	160.405868806666	2.11501204365911	2.05139176747016	2.05139176747016
